latitude,longitude,Home Type,first_name,last_name,company_name,address,city,county,state,zip,phone1,NEM1,NEM2,NEM3,NEM4,NEM5
35.09,-118.46,Commercial,Kirk,Herritt,"Hasting, H Duane Esq",91 15th Ave Ne,Vestal,Broome,NY,13850,607-407-3719,75,85,51,62,30
32.72,-115.71,Single Family,Leonora,Mauson,Insty Prints,3384 E 40th Ave,Passaic,Passaic,NJ,7055,973-412-2998,76,64,79,48,49
32.72,-115.71,Single Family,Winfred,Brucato,Glenridge Manor Mobile Home Pk,204 Ridgewood Rd,Moscow,Latah,ID,83843,208-252-4555,77,73,50,59,37
34.77,-118.21,Single Family,Tarra,Nachor,Circuit Solution Inc,42 Moccasin Dr,San Francisco,San Francisco,CA,94104,415-411-1778,85,60,61,53,31
34.77,-118.21,Single Family,Corinne,Loder,Local Office,7 Carroll St,North Attleboro,Bristol,MA,2760,508-942-4189,84,77,63,57,24
38.0308,-121.87,Single Family,Dulce,Labreche,Lee Kilkelly Paulson & Kabaker,9584 E Arapahoe Rd,Rochester,Oakland,MI,48307,248-357-8721,97,75,58,51,48
38.0308,-121.87,Single Family,Kate,Keneipp,"Davis, Maxon R Esq",36 N Michigan Ave,Green Bay,Brown,WI,54301,920-353-6380,94,78,71,56,22
32.8445,-117.24,Single Family,Kaitlyn,Ogg,"Garrison, Paul E Esq",5 S Biscayne Blvd,Baltimore,Baltimore City,MD,21230,410-665-4906,77,88,53,52,44
32.71,-115.71,Single Family,Sherita,Saras,Black History Resource Center,11 Us Highway 22,Colorado Springs,El Paso,CO,80937,719-669-1667,89,81,76,57,23
32.71,-115.71,Single Family,Lashawnda,Stuer,"Rodriguez, J Christopher Esq",7425 Martin Ave #8,Toledo,Lucas,OH,43607,419-588-8722,87,86,76,41,46
32.71,-115.71,Single Family,Ernest,Syrop,Grant Family Health Center,97 Chase Rd,Hyattsville,Prince Georges,MD,20785,301-998-9647,98,83,57,55,23
35.4653,-120.67,Single Family,Nobuko,Halsey,Goeman Wood Products Inc,8142 I Hwy 10 #92,New Bedford,Bristol,MA,2745,508-855-9890,95,70,54,59,22
40.96,-121.55,Multi-family,Lavonna,Wolny,"Linhares, Kenneth A Esq",8 Cabot Rd,Mc Lean,Fairfax,VA,22102,703-483-1973,83,64,74,65,27
35.3201,-120.69,Multi-family,Lashaunda,Lizama,Earnhardt Printing,3390 Ryan Dr,Hanover,Anne Arundel,MD,21076,410-678-2476,93,71,54,49,43
35.3201,-120.69,Multi-family,Mariann,Bilden,H P G Industrys Inc,3128 Packer Ave #9851,Austin,Travis,TX,78753,512-223-4794,97,82,66,47,35
41,-121.75,Single Family,Helene,Rodenberger,Bailey Transportation Prod Inc,350 Chestnut St,Peoria,Maricopa,AZ,85381,623-461-8554,77,84,74,45,45
38.0308,-121.87,Single Family,Roselle,Estell,Mcglynn Bliss Pc,8119 Mount Vernon Ave,Bucyrus,Crawford,OH,44820,419-571-5923,98,62,52,57,46
38.0308,-121.87,Single Family,Samira,Heintzman,Mutual Fish Co,8775 Old County Rd #5410,Kent,King,WA,98032,206-311-4140,73,66,57,70,41
38.0308,-121.87,Single Family,Margart,Meisel,"Yeates, Arthur L Aia",871 State St #38,Cincinnati,Hamilton,OH,45251,513-617-2365,80,86,68,63,27
35.08,-118.47,Multi-family,Kristofer,Bennick,"Logan, Ronald J Esq",775 W River Dr,Bloomington,Monroe,IN,47404,812-368-1514,90,86,68,62,26
35.07,-118.47,Single Family,Weldon,Acuff,Advantage Martgage Company,76 W Barstow Ave,Arlington Heights,Cook,IL,60004,847-353-2159,95,87,64,47,42
35.27,-120.7,Single Family,Shalon,Shadrick,Germer And Gertz Llp,61050 Mayfield Ave,Brooklyn,Kings,NY,11223,718-232-2340,73,60,78,40,50
38.0308,-121.87,Single Family,Denise,Patak,Spence Law Offices,2142 Santa Rosa Ave,Orlando,Orange,FL,32801,407-446-4361,83,66,58,66,29
34.93,-118.43,Single Family,Louvenia,Beech,John Ortiz Nts Therapy Center,601 43rd St,Beverly Hills,Los Angeles,CA,90210,310-820-2120,73,88,61,43,37
38.0308,-121.87,Single Family,Audry,Yaw,Mike Uchrin Htg & Air Cond Inc,70295 Pioneer Ct,Brandon,Hillsborough,FL,33511,813-797-4819,91,90,77,47,35
40.5866,-121.09,Single Family,Kristel,Ehmann,"Mccoy, Joy Reynolds Esq",92899 Kalakaua Ave,El Paso,El Paso,TX,79925,915-452-1293,83,61,55,47,22
35.571,-119.12,Single Family,Vincenza,Zepp,Kbor 1600 Am,398 S 6th St #2,El Cajon,San Diego,CA,92020,619-603-5128,96,72,74,54,38
35.6581,-120,Commercial,Elouise,Gwalthney,Quality Inn Northwest,9509 Edgemore Ave,Bladensburg,Prince Georges,MD,20710,301-841-5015,86,83,69,61,39
40.16,-121.3,Single Family,Venita,Maillard,Wallace Church Assoc Inc,72119 S Walker Ave #66,Anaheim,Orange,CA,92801,714-523-6656,87,62,71,45,27
35.21,-120.85,Single Family,Kasandra,Semidey,Can Tron,372 Latham St #500,Saint Louis,Saint Louis City,MO,63102,314-732-9134,98,72,75,58,34
36.33,-121.16,Single Family,Xochitl,Discipio,Ravaal Enterprises Inc,3161 Runamuck Pl,Round Rock,Williamson,TX,78664,512-233-1834,95,67,55,41,40
32.8,-115.54,Single Family,Maile,Linahan,Thompson Steel Company Inc,12 Plainsboro Rd #598,Greensboro,Guilford,NC,27409,336-670-2643,93,71,63,68,48
35.6582,-120.04,Single Family,Krissy,Rauser,"Anderson, Mark A Esq",8731 S Broad St,Coram,Suffolk,NY,11727,631-443-4713,81,70,68,65,24
40.08,-121.16,Single Family,Pete,Dubaldi,Womack & Galich,2218 Prosperity Dr,Lyndhurst,Bergen,NJ,7071,201-825-2517,88,73,54,42,49
35.6142,-119.85,Single Family,Linn,Paa,Valerie & Company,4 S Pine St,Memphis,Shelby,TN,38112,901-412-4384,83,69,70,59,21
34.95,-118.42,Single Family,Paris,Wide,Gehring Pumps Inc,190 Market St,Atlanta,Fulton,GA,30342,404-505-4448,100,78,56,40,38
36.2169,-121.13,Single Family,Wynell,Dorshorst,"Haehnel, Craig W Esq",94290 S Buchanan St,Pacifica,San Mateo,CA,94044,650-473-1265,85,87,57,57,27
35.0332,-116.47,Single Family,Quentin,Birkner,Spoor Behrins Campbell & Young,7064 N 2nd St,Burnsville,Dakota,MN,55337,952-702-7996,86,65,58,65,30
35.7306,-119.86,Single Family,Regenia,Kannady,Ken Jeter Store Equipment Inc,10762 Main St,Scottsdale,Maricopa,AZ,85260,480-726-1283,93,75,68,65,35
35.7306,-119.86,Multi-family,Sheron,Louissant,"Potter, Brenda J Cpa",100 E 3rd St #9,Long Island City,Queens,NY,11101,718-976-8613,78,79,52,43,50
35.2967,-118.86,Multi-family,Izetta,Funnell,Baird Kurtz & Dobson,85 Winsor St #54,Atlanta,Dekalb,GA,30340,770-844-3450,81,78,73,46,28
35.0195,-118.95,Multi-family,Rodolfo,Butzen,"Minor, Cynthia A Esq",44 Steel Ct,Northfield,Rice,MN,55057,507-210-3513,77,75,52,45,23
34.88,-118.25,Single Family,Zona,Colla,"Solove, Robert A Esq",49443 Dearborn St,Norwalk,Fairfield,CT,6854,203-461-1952,90,75,50,47,31
39.2512,-123.2,Single Family,Serina,Zagen,Mark Ii Imports Inc,10 S Beverly Dr,Fort Wayne,Allen,IN,46802,260-273-3728,70,66,66,42,28
34.87,-118.24,Single Family,Paz,Sahagun,White Sign Div Ctrl Equip Co,922 Wall Blvd,Meridian,Lauderdale,MS,39307,601-927-8290,90,68,52,60,25
35.27,-118.87,Single Family,Markus,Lukasik,M & M Store Fixtures Co Inc,92 20th St E #779,Sterling Heights,Macomb,MI,48310,586-970-7383,100,62,78,67,39
35.21,-120.85,Multi-family,Jaclyn,Bachman,Judah Caster & Wheel Co,724 Interstate 45 S,Colorado Springs,El Paso,CO,80919,719-853-3603,76,67,68,65,26
35.21,-120.85,Single Family,Cyril,Daufeldt,Galaxy International Inc,6 Lawton St,New York,New York,NY,10013,212-745-8487,99,70,80,52,26
35.21,-120.84,Single Family,Gayla,Schnitzler,Sigma Corp Of America,41 Pleasant Hill Rd,Hayward,Alameda,CA,94545,510-686-3410,81,79,65,64,44
35.21,-120.84,Single Family,Erick,Nievas,"Soward, Anne Esq",48 E Acacia Ct,Chicago,Cook,IL,60624,773-704-9906,72,85,50,41,42
35.22,-120.83,Single Family,Jennie,Drymon,"Osborne, Michelle M Esq",63731 Poway Rd #1,Scranton,Lackawanna,PA,18509,570-218-4834,91,75,70,63,35
35.0186,-118.98,Single Family,Mitsue,Scipione,Students In Free Entrprs Natl,80 222 Dr,Oroville,Butte,CA,95965,530-986-9275,96,63,57,50,49
32.75,-114.49,Single Family,Ciara,Ventura,"Johnson, Robert M Esq",56 W Carey St,Port Jervis,Orange,NY,12771,845-823-8880,98,88,74,68,32
35.7095,-120.01,Single Family,Galen,Cantres,Del Charro Apartments,620 Nw 36th Ave,Brook Park,Cuyahoga,OH,44142,216-600-6114,84,78,62,46,20
35.2967,-118.86,Commercial,Truman,Feichtner,Legal Search Inc,542 Coldwater Canyon Ave,Bloomfield,Essex,NJ,7003,973-852-2739,98,80,73,56,33
40.07,-121.15,Single Family,Gail,Kitty,Service Supply Co Inc,738 Crawford Dr,Anchorage,Anchorage,AK,99501,907-435-9169,90,70,58,61,36
40.07,-121.15,Single Family,Dalene,Schoeneck,"Sameshima, Douglas J Esq",913 Rahway Ave,Philadelphia,Philadelphia,PA,19102,215-268-1278,97,69,72,62,49
39.1459,-122.92,Single Family,Gertude,Witten,"Thompson, John Randolph Jr",10 Tarrytown Rd,Cincinnati,Hamilton,OH,45217,513-977-7046,70,79,75,45,31
35.1504,-118.88,Single Family,Lizbeth,Kohl,E T Balancing Co Inc,35436 Blake St #588,Gardena,Los Angeles,CA,90248,310-699-1225,80,66,63,53,37
34.012,-118.48,Single Family,Glenn,Berray,"Griswold, John E Esq",32 Cherry St #7073,Des Moines,Polk,IA,50315,515-370-7351,76,82,75,63,27
34.2,-118.52,Single Family,Lashandra,Klang,Acqua Group,813 N La Brea Ave,King of Prussia,Montgomery,PA,19406,610-809-1821,87,69,60,65,36
34.5,-117.2,Single Family,Lenna,Newville,"Brooks, Morris J Jr",990 Main St,Raleigh,Wake,NC,27601,919-623-2527,90,83,80,51,38
39.0773,-122.93,Single Family,Laurel,Pagliuca,Printing Images Corp,39 Enterprise St Se,Richland,Benton,WA,99352,509-695-5202,77,84,62,65,31
34.5,-117.39,Single Family,Mireya,Frerking,Roberts Supply Co Inc,8432 Miller Rd,Pelham,Westchester,NY,10803,914-868-5968,85,69,72,48,37
34.1202,-117.64,Single Family,Annelle,Tagala,Vico Products Mfg Co,8 W 7th St,Parkville,Baltimore,MD,21234,410-757-1038,77,66,55,68,36
34.1202,-117.64,Single Family,Dean,Ketelsen,J M Custom Design Millwork,5 Flynn Rd,Hicksville,Nassau,NY,11801,516-847-4421,93,87,60,55,23
34.1202,-117.64,Multi-family,Levi,Munis,Farrell & Johnson Office Equip,2097 Ne 36th Ave,Worcester,Worcester,MA,1603,508-456-4910,86,68,78,64,42
34.1202,-117.64,Multi-family,Sylvie,Ryser,Millers Market & Deli,652 Tulane Ave,Tulsa,Tulsa,OK,74105,918-644-9558,77,80,53,61,21
34.1202,-117.64,Multi-family,Sharee,Maile,Holiday Inn Naperville,2097 Montour Blvd,Muskegon,Muskegon,MI,49442,231-467-9981,79,63,72,42,33
35.3622,-118.92,Single Family,Cordelia,Storment,"Burrows, Jon H Esq",396 Hammond Dr,Lafayette,Lafayette,LA,70506,337-566-6004,71,84,51,70,38
35.3622,-118.92,Single Family,Mollie,Mcdoniel,Dock Seal Specialty,8593 Lake Lizzie Dr,Bowling Green,Wood,OH,43402,419-975-3185,79,78,75,70,37
35.37,-120.81,Single Family,Brett,Mccullan,Five Star Limousines Of Tx Inc,87895 Concord Rd,La Mesa,San Diego,CA,91942,619-461-9987,80,89,58,46,38
40.08,-121.15,Single Family,Teddy,Pedrozo,"Barkan, Neal J Esq",46317 Route 130,Bridgeport,Fairfield,CT,6610,203-892-3866,96,72,80,55,43
38.1456,-121.18,Multi-family,Tasia,Andreason,"Campbell, Robert A",7 Cowesett Ave,Kearny,Hudson,NJ,7032,201-920-9005,90,68,54,59,45
38.1456,-121.18,Single Family,Hubert,Walthall,"Dee, Deanna",98 Main Ave #2,Barberton,Summit,OH,44203,330-903-1348,72,70,68,69,20
38.1456,-121.18,Single Family,Arthur,Farrow,"Young, Timothy L Esq",31 S 7th St #2824,Englewood,Bergen,NJ,7631,201-238-5691,84,71,51,69,47
34.5904,-117.43,Single Family,Vilma,Berlanga,"Wells, D Fred Esq",82 S Howell Ave,Grand Rapids,Kent,MI,49546,616-737-3088,86,76,76,51,41
40.619,-122.32,Single Family,Billye,Miro,"Gray, Francine H Esq",39 Lancaster Dr Se,Pearl,Rankin,MS,39208,601-567-5389,78,87,66,64,29
34.022,-117.33,Single Family,Glenna,Slayton,Toledo Iv Care,2762 Livingston Ave,Memphis,Shelby,TN,38118,901-640-9181,87,81,50,59,26
34.022,-117.33,Single Family,Mitzie,Hudnall,Cangro Transmission Co,20 Jersey Ave,Englewood,Arapahoe,CO,80110,303-402-1943,72,80,72,40,42
34.022,-117.33,Single Family,Bernardine,Rodefer,Sat Poly Inc,5 W Grand Ave,Memphis,Shelby,TN,38112,901-901-4729,73,80,69,55,44
34.0043,-117.57,Commercial,Staci,Schmaltz,Midwest Contracting & Mfg Inc,21 Coronado Ave #563,Pasadena,Los Angeles,CA,91106,626-866-2342,79,89,80,62,48
34.0043,-117.57,Single Family,Nichelle,Meteer,Print Doctor,75 Beechwood Ter,Chicago,Cook,IL,60657,773-225-9988,77,88,79,42,27
34.0043,-117.57,Single Family,Janine,Rhoden,Nordic Group Inc,95 Broadway,Astoria,Queens,NY,11103,718-228-5897,77,83,65,66,39
34.0043,-117.57,Single Family,Ettie,Hoopengardner,Jackson Millwork Co,42 Franklin Ave,Richland,Benton,WA,99352,509-755-5396,73,63,55,64,43
37.58,-121.82,Single Family,Eden,Jayson,Harris Corporation,7 Iwaena St,Baltimore,Baltimore City,MD,21202,410-890-7869,74,67,52,70,23
37.56,-121.8,Single Family,Lynelle,Auber,United Cerebral Palsy Of Ne Pa,32823 Corkwood Rd,Newark,Essex,NJ,7104,973-860-8613,73,90,62,55,28
34.5,-117.37,Single Family,Merissa,Tomblin,One Day Surgery Center Inc,37 Raritan Center Pky,Bellflower,Los Angeles,CA,90706,562-579-6903,82,90,79,63,40
34.0883,-117.53,Single Family,Golda,Kaniecki,Calaveras Prospect,6204 S Nevada Ave,Toms River,Ocean,NJ,8755,732-628-9912,71,79,75,46,33
34.0883,-117.53,Single Family,Catarina,Gleich,"Terk, Robert E Esq",81 Maryland Dr #146,Denville,Morris,NJ,7834,973-210-3997,98,83,67,69,48
34.0883,-117.53,Single Family,Virgie,Kiel,"Cullen, Terrence P Esq",76598 Rd  I 95 #4,Denver,Denver,CO,80216,303-776-7551,75,87,64,48,32
34.0881,-117.53,Single Family,Jolene,Ostolaza,Central Die Casting Mfg Co Inc,1613 14th St Nw,Newport News,Newport News City,VA,23608,757-682-7119,71,62,56,43,41
34.0883,-117.53,Single Family,Keneth,Borgman,Centerline Engineering,86350 Roszel Rd,Phoenix,Maricopa,AZ,85012,602-919-4214,73,73,66,66,37
34.0883,-117.53,Multi-family,Rikki,Nayar,Targan & Kievit Pa,1647 Clove Rd,Miami,Miami-Dade,FL,33155,305-968-9490,81,80,78,47,50
34.0881,-117.53,Multi-family,Elke,Sengbusch,Riley Riper Hollin & Colagreco,12 W Central Ave,Phoenix,Maricopa,AZ,85013,602-896-2996,95,77,73,47,23
35.37,-120.85,Multi-family,Hoa,Sarao,"Kaplan, Joel S Esq",27849 Lafayette Ave,Oak Hill,Volusia,FL,32759,386-526-7803,95,76,67,69,20
35.37,-120.85,Single Family,Trinidad,Mcrae,Water Office,10279 Brooks St,San Francisco,San Francisco,CA,94105,415-331-9637,82,81,76,67,25
35.39,-120.85,Single Family,Mari,Lueckenbach,"Westbrooks, Nelson E Jr",4 Century Park E,San Diego,San Diego,CA,92110,858-793-9687,78,83,55,66,25
35.37,-120.85,Single Family,Selma,Husser,Armon Communications,12 State Highway 57 #22,Jersey City,Hudson,NJ,7306,201-991-8372,74,77,69,42,44
35.37,-120.85,Single Family,Antione,Onofrio,Jacobs & Gerber Inc,7 S Washington Ave,San Bernardino,San Bernardino,CA,92410,909-430-7768,94,68,68,41,44
35.0937,-119.1,Multi-family,Luisa,Jurney,Forest Fire Laboratory,28 Se 176th Pl,Cambridge,Middlesex,MA,2138,617-365-2137,100,85,51,65,45
39.008,-122.89,Single Family,Clorinda,Heimann,"Haughey, Charles Jr",108 Richmond Valley Rd,Escondido,San Diego,CA,92025,760-291-5500,80,70,53,50,26
39.008,-122.89,Single Family,Dick,Wenzinger,Wheaton Plastic Products,25 Spruce St #595,Gardena,Los Angeles,CA,90248,310-510-9716,79,72,63,42,26
35.3571,-118.97,Single Family,Ahmed,Angalich,Reese Plastics,5 W Beverly Blvd,Harrisburg,Dauphin,PA,17110,717-528-8999,82,65,75,52,48
34.07,-117.53,Single Family,Iluminada,Ohms,Nazette Marner Good Wendt,75 Southern Blvd,Mesa,Maricopa,AZ,85204,480-293-2885,74,76,58,51,42
34.0881,-117.53,Single Family,Joanna,Leinenbach,Levinson Axelrod Wheaton,4 Washington St,Lake Worth,Palm Beach,FL,33461,561-470-4577,84,65,75,62,27
34.0881,-117.53,Single Family,Caprice,Suell,"Egnor, W Dan Esq",90177 N 55th Ave,Nashville,Davidson,TN,37211,615-246-1827,84,74,61,50,28
34.08,-117.53,Single Family,Stephane,Myricks,Portland Central Thriftlodge,12 Tower Ave,Burlington,Boone,KY,41005,859-717-7641,100,66,71,47,25
34.0881,-117.53,Commercial,Quentin,Swayze,Ulbrich Trucking,281 Bayview Ave,Milan,Monroe,MI,48160,734-561-6173,77,82,54,43,33
35.5545,-120.68,Single Family,Annmarie,Castros,Tipiak Inc,80312 W 32nd St,Conroe,Montgomery,TX,77301,936-751-7964,92,70,69,61,21
34.0414,-117.32,Single Family,Shonda,Greenbush,Saint George Well Drilling,85 Us Highway 46,Clifton,Passaic,NJ,7011,973-482-2433,90,73,70,70,29
34.0414,-117.32,Single Family,Cecil,Lapage,"Hawkes, Douglas D",7 Stovall St #72,Union City,Hudson,NJ,7087,201-693-3970,99,86,66,43,33
40.13,-121.17,Single Family,Jeanice,Claucherty,Accurel Systems Intrntl Corp,22 Amboy Ave,Miami,Miami-Dade,FL,33142,305-988-4165,70,62,51,42,27
35.0936,-119.28,Single Family,Josphine,Villanueva,Santa Cruz Community Internet,66 Smith Ln #8343,Moss,Clay,TN,38575,931-553-9777,93,89,75,66,33
35.7749,-119.97,Single Family,Daniel,Perruzza,Gersh & Danielson,11363 S Halsted St,Santa Ana,Orange,CA,92705,714-771-3883,92,82,71,65,49
34.0413,-117.32,Single Family,Cassi,Wildfong,"Cobb, James O Esq",26852 Jefferson Hwy,Rolling Meadows,Cook,IL,60008,847-633-3219,96,66,75,43,37
34.0414,-117.32,Single Family,Britt,Galam,Wheatley Trucking Company,2503 Pringle Rd Se #508,Hatfield,Montgomery,PA,19440,215-888-3307,70,72,69,65,30
34.04,-117.34,Single Family,Adell,Lipkin,Systems Graph Inc Ab Dick Dlr,68 Mountain View Dr,Whippany,Morris,NJ,7981,973-654-1564,89,62,76,45,23
34.0413,-117.32,Single Family,Jacqueline,Rowling,John Hancock Mutl Life Ins Co,4 N San Saba,Erie,Erie,PA,16501,814-865-8116,84,77,74,60,47
34.04,-117.32,Single Family,Lonny,Weglarz,History Division Of State,51123 State Route 18,Salt Lake City,Salt Lake,UT,84115,801-293-9856,70,86,56,57,46
35.3192,-119.13,Multi-family,Lonna,Diestel,"Dimmock, Thomas J Esq",1485 College Ave,Fayetteville,Cumberland,NC,28301,910-922-3675,92,61,64,54,29
32.75,-114.49,Multi-family,Cristal,Samara,Intermed Inc,4122 Metropolitan Dr,Los Angeles,Los Angeles,CA,90021,213-975-8029,72,70,55,52,43
32.75,-114.49,Multi-family,Kenneth,Grenet,Bank Of New York,2170 Sierra Rd,East Lansing,Ingham,MI,48823,517-499-2325,90,62,79,48,40
33.5,-113.6,Single Family,Elli,Mclaird,Sportmaster Intrnatl,9 Sunrise Ave,Utica,Oneida,NY,13501,315-818-2641,77,74,51,66,48
3.30E-14,-113.5,Single Family,Alline,Jeanty,W W John Holden Inc,55716 Lake City Hwy,South Bend,St Joseph,IN,46601,574-656-2803,75,79,61,52,34
40.1712,-121.09,Single Family,Sharika,Eanes,Maccani & Delp,75698 N Fiesta Blvd,Orlando,Orange,FL,32806,407-312-1694,99,66,60,51,35
33.9984,-117.68,Single Family,Nu,Mcnease,Amazonia Film Project,91 Sw 28th Ter,Harrison,Hudson,NJ,7029,973-751-9006,93,62,66,68,28
33.9984,-117.68,Multi-family,Daniela,Comnick,Water & Sewer Department,10 Flowers Rd #403,Trenton,Mercer,NJ,8611,609-200-8580,87,74,60,47,42
33.9984,-117.68,Single Family,Cecilia,Colaizzo,Switchcraft Inc,7 Nw 12th St #3849,Madison,Dane,WI,53717,608-382-4544,91,71,80,65,29
33.9984,-117.68,Single Family,Leslie,Threets,C W D C Metal Fabricators,5 A Kelley Dr,Katonah,Westchester,NY,10536,914-861-9751,83,73,76,42,43
35.7858,-119.87,Single Family,Nan,Koppinger,"Shimotani, Grace T",88827 Frankford Ave,Greensboro,Guilford,NC,27401,336-370-5336,95,78,52,43,22
35.7749,-119.97,Single Family,Izetta,Dewar,"Lisatoni, Jean Esq",5 W Scyene Rd #3,Baltimore,Baltimore City,MD,21217,410-473-1711,84,67,61,47,40
33.9984,-117.68,Single Family,Tegan,Arceo,Ceramic Tile Sales Inc,62263 Park Stre,Monroe Township,Middlesex,NJ,8831,732-730-2695,84,66,71,66,31
34.26,-117.31,Single Family,Ruthann,Keener,Maiden Craft Inc,3427 29th St Se,Kerrville,Kerr,TX,78028,830-258-2772,75,63,61,50,41
34.25,-117.29,Single Family,Joni,Breland,Carriage House Cllsn Rpr Inc,38 E Main St #43,Elk Grove Village,Cook,IL,60007,847-519-5909,97,87,63,55,38
33.9984,-117.68,Commercial,Vi,Rentfro,Video Workshop,7166 W Clark Rd,Freehold,Monmouth,NJ,7728,732-605-4784,71,67,60,60,39
41.2,-122.26,Single Family,Colette,Kardas,Fresno Tile Center Inc,21578 S Apple Creek Rd,Omaha,Douglas,NE,68124,402-896-5946,87,84,50,50,33
35.2848,-116.06,Single Family,Malcolm,Tromblay,Versatile Sash & Woodwork,750 Leonis Blvd,Annandale,Fairfax,VA,22003,703-221-5605,83,75,75,69,32
34.1096,-116.41,Single Family,Ryan,Harnos,Warner Electric Brk & Cltch Co,16 Gunnison St,Plano,Collin,TX,75075,972-558-1668,95,79,54,54,33
35.61,-118.96,Single Family,Jess,Chaffins,New York Public Library,21 3rd Ave,New York,New York,NY,10016,212-510-4636,86,67,53,63,22
35.6004,-119.44,Single Family,Sharen,Bourbon,"Mccaleb, John A Esq",65 W Austin St,Syosset,Nassau,NY,11791,516-816-1544,71,67,53,67,48
35.3622,-118.92,Single Family,Nickolas,Juvera,United Oil Co Inc,180 S Rider Trl #52,Crystal River,Citrus,FL,34429,352-598-8304,99,76,67,57,45
34.1453,-116.19,Single Family,Gary,Nunlee,Irving Foot Center,5 W Mount Royal Ave,Fortville,Hancock,IN,46040,317-542-6026,100,78,68,63,42
34.1453,-116.19,Single Family,Diane,Devreese,Acme Supply Co,1956 Telegraph Rd,Saint Joseph,Buchanan,MO,64504,816-557-9676,87,60,55,57,33
34.31,-117.32,Single Family,Roslyn,Chavous,"Mcrae, James L",63520 Dupont St,Jackson,Hinds,MS,39211,601-234-9635,77,65,57,68,46
35.5592,-118.96,Single Family,Glory,Schieler,Mcgraths Seafood,8 E Truman Rd,Abilene,Taylor,TX,79602,325-869-2652,88,88,76,64,20
35.3192,-119.13,Single Family,Rasheeda,Sayaphon,"Kummerer, J Michael Esq",254 Park Ave #979,Saratoga,Santa Clara,CA,95070,408-805-4312,85,81,56,44,49
34.19,-117.32,Multi-family,Alpha,Palaia,"Stoffer, James M Jr",43499 Commercial Dr #29,Cherry Hill,Camden,NJ,8003,856-312-2632,94,87,62,48,26
34.19,-117.33,Multi-family,Refugia,Jacobos,North Central Fl Sfty Cncl,2187 Worth St,Hayward,Alameda,CA,94545,510-974-8674,82,65,66,62,21
35.3165,-119.07,Multi-family,Shawnda,Yori,Fiorucci Foods Usa Inc,50129 N Plankinton Ave,Longwood,Seminole,FL,32750,407-538-5109,97,84,55,44,35
35.2853,-119.31,Single Family,Mona,Delasancha,Sign All,38776 Gravois Ave,Cheyenne,Laramie,WY,82001,307-403-1491,70,87,68,51,24
35.5137,-119.32,Single Family,Gilma,Liukko,Sammys Steak Den,16455 Greenwich St,Garden City,Nassau,NY,11530,516-393-9970,75,78,63,62,48
35.4424,-119.26,Single Family,Janey,Gabisi,"Dobscha, Stephen F Esq",43 Cambridge Ave,Madison,Dane,WI,53715,608-967-7197,94,84,60,52,37
35.4424,-119.26,Single Family,Lili,Paskin,Morgan Custom Homes,20116 4th Ave E,Kearny,Hudson,NJ,7032,201-431-2992,77,87,80,40,33
35.0898,-118.98,Multi-family,Loren,Asar,Olsen Payne & Company,9 Ridgewood Center Dr,Old Forge,Lackawanna,PA,18518,570-648-3038,74,82,51,63,49
35.3741,-119.04,Single Family,Dorothy,Chesterfield,Cowan & Kelly,472 Outwater Ln,San Diego,San Diego,CA,92126,858-617-7837,79,69,80,69,20
